"weight";"lat";"lon"
"4";"49.25";"14.563"
"4";"49.24";"16.053"
"4";"49.24";"15.513"
"4";"49.23";"15.623"
"4";"49.23";"14.603"
"4";"49.22";"14.653"
"4";"49.2";"15.593"
"4";"49.2";"15.553"
"4";"49.2";"15.343"
"4";"49.2";"14.823"
"4";"49.2";"14.813"
"4";"49.2";"14.633"
"4";"49.19";"15.993"
"4";"49.16";"16.143"
"4";"49.16";"15.923"
"4";"49.16";"15.533"
"4";"49.16";"14.923"
"4";"49.16";"14.903"
"4";"49.16";"13.893"
"4";"49.16";"13.453"
"4";"49.15";"16.023"
"4";"49.15";"15.753"
"4";"49.15";"15.703"
"4";"49.15";"15.633"
"4";"49.15";"14.683"
"4";"49.15";"14.543"
"4";"49.14";"16.153"
"4";"49.13";"15.873"
"4";"49.13";"15.863"
"4";"49.13";"14.873"
"4";"49.12";"15.913"
"4";"49.12";"15.873"
"4";"49.12";"14.913"
"4";"49.11";"14.953"
"4";"49.11";"14.373"
"4";"49.1";"15.873"
"4";"49.1";"14.913"
"4";"49.09";"16.093"
"4";"49.09";"15.943"
"4";"49.09";"15.263"
"4";"49.09";"14.473"
"4";"49.07";"15.393"
"4";"49.07";"14.103"
"4";"49.07";"13.013"
"4";"49.06";"14.533"
"4";"49.06";"14.123"
"4";"49.06";"14.043"
"4";"49.06";"13.123"
"4";"49.05";"14.693"
"4";"49.05";"14.083"
"4";"49.05";"13.653"
"4";"49.05";"13.063"
"4";"49.04";"15.093"
"4";"49.04";"15.033"
"4";"49.04";"14.323"
"4";"49.04";"13.613"
"4";"49.03";"15.633"
"4";"49.03";"15.623"
"4";"49.03";"14.583"
"4";"49.03";"14.053"
"4";"49.03";"13.243"
"4";"49.02";"15.403"
"4";"49.02";"14.953"
"4";"49.02";"13.753"
"4";"49.02";"13.323"
"4";"49.01";"14.993"
"4";"49.01";"14.483"
"4";"49.01";"14.013"
"4";"49.01";"13.263"
"4";"49";"15.223"
"4";"49";"13.413"
"4";"48.99";"15.603"
"4";"48.99";"15.133"
"4";"48.99";"14.173"
"4";"48.99";"14.153"
"4";"48.99";"14.123"
"4";"48.99";"13.613"
"4";"48.98";"14.193"
"4";"48.98";"13.793"
"4";"48.98";"13.653"
"4";"48.98";"13.563"
"4";"48.98";"13.313"
"4";"48.97";"15.683"
"4";"48.97";"14.573"
"4";"48.97";"14.213"
"4";"48.97";"14.053"
"4";"48.97";"13.633"
"4";"48.97";"13.543"
"4";"48.97";"13.343"
"4";"48.96";"15.643"
"4";"48.96";"14.733"
"4";"48.96";"14.593"
"4";"48.96";"14.083"
"4";"48.96";"13.533"
"4";"48.96";"13.503"
"4";"48.96";"13.343"
"4";"48.95";"13.853"
"4";"48.95";"13.693"
"4";"48.95";"13.483"
"4";"48.95";"13.403"
"4";"48.95";"13.193"
"4";"48.94";"15.183"
"4";"48.94";"14.723"
"4";"48.94";"14.623"
"4";"48.94";"13.663"
"4";"48.93";"15.193"
"4";"48.93";"14.833"
"4";"48.93";"14.643"
"4";"48.92";"14.933"
"4";"48.92";"14.633"
"4";"48.92";"13.793"
"4";"48.92";"13.743"
"4";"48.92";"13.693"
"4";"48.92";"13.433"
"4";"48.91";"14.863"
"4";"48.91";"14.823"
"4";"48.91";"14.043"
"4";"48.91";"14.003"
"4";"48.9";"15.583"
"4";"48.9";"14.843"
"4";"48.9";"14.683"
"4";"48.9";"14.153"
"4";"48.9";"14.003"
"4";"48.9";"13.883"
"4";"48.9";"13.773"
"4";"48.9";"13.763"
"4";"48.9";"13.023"
"4";"48.89";"15.523"
"4";"48.89";"13.873"
"4";"48.89";"13.813"
"4";"48.89";"13.223"
"4";"48.88";"14.993"
"4";"48.88";"14.203"
"4";"48.88";"13.333"
"4";"48.88";"13.133"
"4";"48.87";"15.813"
"4";"48.87";"13.413"
"4";"48.86";"16.713"
"4";"48.86";"14.993"
"4";"48.86";"14.083"
"4";"48.86";"14.063"
"4";"48.86";"13.563"
"4";"48.86";"13.103"
"4";"48.86";"12.963"
"4";"48.86";"12.893"
"4";"48.86";"12.623"
"4";"48.85";"16.793"
"4";"48.85";"15.783"
"4";"48.85";"14.893"
"4";"48.85";"14.203"
"4";"48.85";"12.813"
"4";"48.84";"14.133"
"4";"48.84";"13.773"
"4";"48.84";"12.923"
"4";"48.83";"16.793"
"4";"48.83";"15.903"
"4";"48.83";"15.633"
"4";"48.83";"13.873"
"4";"48.83";"12.443"
"4";"48.82";"15.983"
"4";"48.82";"15.973"
"4";"48.82";"15.953"
"4";"48.82";"15.863"
"4";"48.81";"16.533"
"4";"48.81";"12.723"
"4";"48.8";"16.653"
"4";"48.8";"15.893"
"4";"48.8";"15.583"
"4";"48.8";"14.093"
"4";"48.8";"12.573"
"4";"48.79";"16.103"
"4";"48.78";"16.093"
"4";"48.78";"15.713"
"4";"48.78";"14.123"
"4";"48.77";"14.133"
"4";"48.77";"14.013"
"4";"48.77";"12.713"
"4";"48.76";"12.743"
"4";"48.75";"15.903"
"4";"48.73";"16.803"
"4";"48.73";"16.793"
"4";"48.73";"16.253"
"4";"48.73";"16.123"
"4";"48.73";"16.043"
"4";"48.73";"13.183"
"4";"48.72";"16.773"
"4";"48.72";"16.323"
"4";"48.72";"13.673"
"4";"48.72";"13.593"
"4";"48.71";"13.083"
"4";"48.71";"13.013"
"4";"48.71";"12.963"
"4";"48.71";"12.303"
"4";"48.71";"12.273"
"4";"48.7";"16.183"
"4";"48.7";"15.963"
"4";"48.7";"13.413"
"4";"48.7";"13.213"
"4";"48.69";"13.393"
"4";"48.69";"13.363"
"4";"48.69";"13.263"
"4";"48.69";"13.143"
"4";"48.68";"16.183"
"4";"48.68";"15.943"
"4";"48.68";"13.443"
"4";"48.68";"12.963"
"4";"48.68";"12.903"
"4";"48.68";"12.473"
"4";"48.68";"12.203"
"4";"48.67";"16.413"
"4";"48.67";"16.283"
"4";"48.67";"16.273"
"4";"48.67";"16.243"
"4";"48.67";"16.133"
"4";"48.67";"16.063"
"4";"48.67";"14.363"
"4";"48.67";"13.043"
"4";"48.67";"12.933"
"4";"48.67";"12.803"
"4";"48.67";"12.523"
"4";"48.67";"12.503"
"4";"48.66";"16.293"
"4";"48.66";"15.953"
"4";"48.66";"12.963"
"4";"48.66";"12.403"
"4";"48.65";"16.283"
"4";"48.65";"15.973"
"4";"48.65";"13.153"
"4";"48.65";"12.863"
"4";"48.65";"12.823"
"4";"48.65";"12.433"
"4";"48.64";"16.263"
"4";"48.64";"16.133"
"4";"48.64";"13.553"
"4";"48.64";"13.403"
"4";"48.64";"12.743"
"4";"48.64";"12.713"
"4";"48.63";"13.593"
"4";"48.63";"12.883"
"4";"48.63";"12.513"
"4";"48.63";"12.403"
"4";"48.63";"12.383"
"4";"48.63";"12.373"
"4";"48.62";"16.123"
"4";"48.62";"13.473"
"4";"48.62";"13.023"
"4";"48.62";"12.953"
"4";"48.62";"12.943"
"4";"48.62";"12.873"
"4";"48.62";"12.633"
"4";"48.62";"12.533"
"4";"48.61";"13.733"
"4";"48.61";"13.063"
"4";"48.61";"12.793"
"4";"48.61";"12.423"
"4";"48.6";"16.113"
"4";"48.6";"13.603"
"4";"48.6";"12.363"
"4";"48.59";"13.883"
"4";"48.59";"13.633"
"4";"48.59";"13.613"
"4";"48.59";"13.023"
"4";"48.59";"12.913"
"4";"48.59";"12.243"
"4";"48.58";"13.623"
"4";"48.58";"12.913"
"4";"48.57";"16.253"
"4";"48.57";"13.873"
"4";"48.57";"13.813"
"4";"48.56";"13.203"
"4";"48.55";"16.163"
"4";"48.54";"16.243"
"4";"48.54";"16.193"
"4";"48.54";"16.093"
"4";"48.53";"16.213"
"4";"48.53";"16.043"
"4";"48.52";"16.153"
"4";"48.52";"13.723"
"4";"48.5";"16.283"
"4";"48.5";"13.733"
"4";"48.49";"16.253"
"4";"48.44";"16.303"
"4";"48.44";"16.123"
"4";"48.44";"13.483"
"4";"48.44";"13.423"
"4";"48.43";"16.183"
"4";"48.43";"13.343"
"4";"48.42";"16.143"
"4";"48.42";"16.123"
"4";"48.42";"16.113"
"4";"48.42";"13.283"
"4";"48.41";"13.343"
"4";"48.41";"13.283"
"4";"48.39";"13.243"
"4";"48.38";"16.163"
"4";"48.38";"16.053"
"4";"48.37";"16.523"
"4";"48.37";"16.233"
"4";"48.36";"16.203"
"4";"48.36";"16.143"
"4";"48.36";"13.183"
"4";"48.35";"16.263"
"4";"48.35";"13.233"
"4";"48.34";"16.633"
"4";"48.34";"16.222"
"4";"48.33";"16.353"
"4";"48.33";"13.293"
"4";"48.33";"12.943"
"4";"48.33";"12.913"
"4";"48.33";"12.903"
"4";"48.32";"12.913"
"4";"48.31";"12.813"
"4";"48.3";"15.913"
"4";"48.29";"16.483"
"4";"48.29";"16.463"
"4";"48.29";"16.453"
"4";"48.29";"15.943"
"4";"48.28";"15.953"
"4";"48.28";"15.943"
"4";"48.27";"15.973"
"4";"48.27";"12.703"
"4";"48.26";"15.923"
"4";"48.26";"13.103"
"4";"48.25";"16.222"
"4";"48.25";"16.073"
"4";"48.25";"16.053"
"4";"48.25";"13.123"
"4";"48.25";"12.693"
"4";"48.24";"13.293"
"4";"48.24";"13.153"
"4";"48.24";"12.553"
"4";"48.23";"16.043"
"4";"48.23";"13.343"
"4";"48.23";"13.093"
"4";"48.23";"12.633"
"4";"48.23";"12.513"
"4";"48.23";"12.503"
"4";"48.23";"12.013"
"4";"48.22";"13.263"
"4";"48.22";"13.253"
"4";"48.22";"12.323"
"4";"48.21";"12.473"
"4";"48.21";"12.383"
"4";"48.2";"12.763"
"4";"48.19";"12.913"
"4";"48.19";"12.233"
"4";"48.19";"12.153"
"4";"48.18";"15.743"
"4";"48.18";"15.733"
"4";"48.18";"12.813"
"4";"48.18";"12.753"
"4";"48.18";"12.693"
"4";"48.18";"12.363"
"4";"48.18";"12.333"
"4";"48.18";"12.313"
"4";"48.18";"12.043"
"4";"48.17";"12.193"
"4";"48.17";"12.183"
"4";"48.16";"16.303"
"4";"48.16";"15.743"
"4";"48.16";"13.313"
"4";"48.16";"13.243"
"4";"48.16";"12.953"
"4";"48.16";"12.723"
"4";"48.16";"12.233"
"4";"48.16";"12.053"
"4";"48.15";"15.823"
"4";"48.15";"12.863"
"4";"48.15";"12.443"
"4";"48.15";"11.873"
"4";"48.14";"12.363"
"4";"48.13";"15.793"
"4";"48.13";"12.983"
"4";"48.13";"12.393"
"4";"48.13";"11.943"
"4";"48.13";"11.833"
"4";"48.12";"12.803"
"4";"48.12";"12.723"
"4";"48.12";"12.413"
"4";"48.11";"12.043"
"4";"48.11";"11.843"
"4";"48.1";"15.783"
"4";"48.1";"15.743"
"4";"48.1";"13.493"
"4";"48.1";"13.463"
"4";"48.1";"12.953"
"4";"48.1";"12.823"
"4";"48.1";"11.983"
"4";"48.1";"11.713"
"4";"48.09";"15.983"
"4";"48.09";"12.903"
"4";"48.09";"12.313"
"4";"48.09";"12.303"
"4";"48.09";"11.803"
"4";"48.08";"13.773"
"4";"48.08";"12.153"
"4";"48.08";"11.883"
"4";"48.07";"16.023"
"4";"48.07";"13.773"
"4";"48.07";"12.913"
"4";"48.07";"12.373"
"4";"48.06";"16.203"
"4";"48.06";"15.853"
"4";"48.05";"16.283"
"4";"48.05";"16.003"
"4";"48.05";"13.713"
"4";"48.05";"12.673"
"4";"48.05";"12.313"
"4";"48.05";"12.143"
"4";"48.04";"11.753"
"4";"48.03";"16.063"
"4";"48.03";"16.003"
"4";"48.03";"13.673"
"4";"48.03";"12.283"
"4";"48.02";"13.603"
"4";"48.02";"12.803"
"4";"48.02";"12.233"
"4";"48.02";"12.193"
"4";"48.02";"11.823"
"4";"48.02";"11.763"
"4";"48.01";"16.433"
"4";"48.01";"16.023"
"4";"48.01";"12.223"
"4";"48.01";"11.963"
"4";"48.01";"11.833"
"4";"48.01";"11.753"
"4";"48";"16.413"
"4";"48";"13.683"
"4";"48";"13.653"
"4";"48";"12.133"
"4";"47.99";"16.433"
"4";"47.99";"15.853"
"4";"47.99";"13.523"
"4";"47.99";"12.373"
"4";"47.99";"12.343"
"4";"47.99";"11.813"
"4";"47.98";"16.473"
"4";"47.98";"16.163"
"4";"47.98";"16.113"
"4";"47.98";"13.113"
"4";"47.98";"12.243"
"4";"47.97";"16.453"
"4";"47.97";"13.103"
"4";"47.97";"12.413"
"4";"47.97";"12.033"
"4";"47.96";"16.543"
"4";"47.96";"16.383"
"4";"47.96";"16.253"
"4";"47.96";"11.923"
"4";"47.96";"11.883"
"4";"47.95";"16.043"
"4";"47.95";"13.463"
"4";"47.95";"11.773"
"4";"47.94";"16.523"
"4";"47.94";"13.543"
"4";"47.94";"13.403"
"4";"47.94";"12.323"
"4";"47.93";"16.463"
"4";"47.93";"16.283"
"4";"47.93";"16.093"
"4";"47.93";"15.943"
"4";"47.93";"13.303"
"4";"47.93";"12.403"
"4";"47.93";"12.373"
"4";"47.93";"12.303"
"4";"47.93";"11.963"
"4";"47.92";"12.633"
"4";"47.92";"12.353"
"4";"47.92";"12.343"
"4";"47.92";"11.363"
"4";"47.91";"16.613"
"4";"47.91";"16.303"
"4";"47.91";"12.963"
"4";"47.91";"12.273"
"4";"47.91";"12.113"
"4";"47.91";"12.073"
"4";"47.91";"12.013"
"4";"47.91";"11.753"
"4";"47.9";"16.403"
"4";"47.9";"13.433"
"4";"47.9";"12.963"
"4";"47.9";"12.713"
"4";"47.9";"12.083"
"4";"47.89";"15.973"
"4";"47.89";"15.953"
"4";"47.89";"13.473"
"4";"47.89";"13.453"
"4";"47.89";"13.403"
"4";"47.89";"12.993"
"4";"47.89";"12.873"
"4";"47.89";"12.703"
"4";"47.89";"12.693"
"4";"47.89";"12.533"
"4";"47.89";"12.293"
"4";"47.89";"11.823"
"4";"47.88";"16.693"
"4";"47.88";"16.673"
"4";"47.88";"13.433"
"4";"47.88";"12.663"
"4";"47.88";"12.573"
"4";"47.88";"12.343"
"4";"47.88";"12.303"
"4";"47.88";"12.083"
"4";"47.87";"16.073"
"4";"47.87";"13.383"
"4";"47.87";"13.353"
"4";"47.87";"12.043"
"4";"47.86";"16.693"
"4";"47.86";"16.003"
"4";"47.86";"11.803"
"4";"47.86";"11.413"
"4";"47.85";"16.733"
"4";"47.85";"12.683"
"4";"47.85";"12.073"
"4";"47.85";"11.413"
"4";"47.84";"13.033"
"4";"47.84";"12.803"
"4";"47.84";"11.793"
"4";"47.84";"11.503"
"4";"47.83";"15.993"
"4";"47.83";"15.923"
"4";"47.83";"12.843"
"4";"47.83";"12.833"
"4";"47.83";"12.083"
"4";"47.83";"11.403"
"4";"47.82";"12.863"
"4";"47.82";"12.463"
"4";"47.81";"16.143"
"4";"47.81";"16.043"
"4";"47.81";"16.013"
"4";"47.81";"14.073"
"4";"47.81";"13.203"
"4";"47.81";"13.133"
"4";"47.8";"16.513"
"4";"47.8";"16.483"
"4";"47.8";"16.363"
"4";"47.8";"13.133"
"4";"47.8";"12.703"
"4";"47.8";"12.013"
"4";"47.79";"16.853"
"4";"47.79";"14.963"
"4";"47.79";"14.153"
"4";"47.79";"13.303"
"4";"47.79";"13.193"
"4";"47.79";"12.693"
"4";"47.79";"11.973"
"4";"47.78";"12.953"
"4";"47.78";"12.733"
"4";"47.78";"11.933"
"4";"47.77";"15.273"
"4";"47.77";"15.233"
"4";"47.77";"13.243"
"4";"47.77";"13.223"
"4";"47.77";"13.203"
"4";"47.77";"12.993"
"4";"47.77";"12.643"
"4";"47.77";"12.593"
"4";"47.77";"12.513"
"4";"47.77";"12.503"
"4";"47.76";"15.223"
"4";"47.76";"13.083"
"4";"47.76";"13.003"
"4";"47.76";"12.923"
"4";"47.76";"12.783"
"4";"47.76";"12.443"
"4";"47.76";"11.923"
"4";"47.75";"16.713"
"4";"47.75";"16.703"
"4";"47.75";"15.273"
"4";"47.75";"12.793"
"4";"47.74";"16.613"
"4";"47.74";"15.123"
"4";"47.74";"13.243"
"4";"47.74";"13.203"
"4";"47.73";"16.613"
"4";"47.73";"15.073"
"4";"47.72";"16.783"
"4";"47.72";"16.693"
"4";"47.72";"15.993"
"4";"47.72";"15.143"
"4";"47.72";"12.493"
"4";"47.71";"15.153"
"4";"47.71";"13.193"
"4";"47.7";"16.813"
"4";"47.7";"14.973"
"4";"47.7";"12.773"
"4";"47.69";"16.943"
"4";"47.69";"12.483"
"4";"47.68";"16.953"
"4";"47.68";"13.583"
"4";"47.67";"17.033"
"4";"47.67";"16.923"
"4";"47.67";"16.683"
"4";"47.67";"12.823"
"4";"47.66";"16.043"
"4";"47.66";"15.353"
"4";"47.66";"15.313"
"4";"47.66";"14.333"
"4";"47.66";"13.603"
"4";"47.66";"12.893"
"4";"47.66";"12.343"
"4";"47.65";"16.793"
"4";"47.65";"16.743"
"4";"47.65";"15.003"
"4";"47.65";"14.923"
"4";"47.65";"12.423"
"4";"47.65";"12.273"
"4";"47.65";"12.243"
"4";"47.65";"12.143"
"4";"47.64";"12.943"
"4";"47.64";"12.803"
"4";"47.64";"12.553"
"4";"47.63";"16.813"
"4";"47.63";"14.813"
"4";"47.63";"12.963"
"4";"47.62";"16.863"
"4";"47.62";"16.853"
"4";"47.62";"16.773"
"4";"47.62";"16.083"
"4";"47.62";"14.833"
"4";"47.62";"14.703"
"4";"47.62";"12.403"
"4";"47.62";"12.113"
"4";"47.61";"16.053"
"4";"47.61";"15.323"
"4";"47.61";"15.253"
"4";"47.61";"14.263"
"4";"47.61";"13.493"
"4";"47.61";"13.143"
"4";"47.61";"12.323"
"4";"47.61";"12.243"
"4";"47.6";"17.083"
"4";"47.6";"16.823"
"4";"47.6";"16.063"
"4";"47.6";"15.023"
"4";"47.6";"15.013"
"4";"47.6";"14.003"
"4";"47.6";"13.513"
"4";"47.6";"13.123"
"4";"47.6";"13.033"
"4";"47.6";"12.443"
"4";"47.6";"12.423"
"4";"47.6";"11.643"
"4";"47.59";"16.843"
"4";"47.59";"14.993"
"4";"47.59";"14.903"
"4";"47.59";"14.743"
"4";"47.59";"14.733"
"4";"47.59";"14.233"
"4";"47.59";"13.953"
"4";"47.59";"13.903"
"4";"47.59";"13.073"
"4";"47.59";"12.393"
"4";"47.58";"15.263"
"4";"47.58";"14.413"
"4";"47.58";"13.113"
"4";"47.58";"11.623"
"4";"47.58";"11.613"
"4";"47.58";"11.603"
"4";"47.57";"15.553"
"4";"47.57";"14.953"
"4";"47.57";"14.393"
"4";"47.57";"14.383"
"4";"47.57";"14.293"
"4";"47.57";"14.233"
"4";"47.57";"14.223"
"4";"47.57";"14.033"
"4";"47.57";"13.893"
"4";"47.57";"13.613"
"4";"47.57";"12.323"
"4";"47.57";"12.313"
"4";"47.57";"11.613"
"4";"47.57";"11.593"
"4";"47.56";"14.333"
"4";"47.56";"14.233"
"4";"47.56";"13.783"
"4";"47.56";"12.343"
"4";"47.55";"16.093"
"4";"47.55";"14.293"
"4";"47.55";"14.083"
"4";"47.55";"13.813"
"4";"47.55";"12.233"
"4";"47.55";"12.153"
"4";"47.55";"11.603"
"4";"47.54";"16.123"
"4";"47.54";"16.093"
"4";"47.54";"14.253"
"4";"47.54";"13.873"
"4";"47.53";"15.393"
"4";"47.53";"14.923"
"4";"47.53";"14.903"
"4";"47.53";"14.293"
"4";"47.53";"14.273"
"4";"47.53";"14.253"
"4";"47.53";"14.203"
"4";"47.53";"12.973"
"4";"47.53";"11.553"
"4";"47.53";"11.543"
"4";"47.52";"15.023"
"4";"47.52";"13.333"
"4";"47.52";"11.833"
"4";"47.51";"14.273"
"4";"47.51";"14.163"
"4";"47.51";"12.383"
"4";"47.51";"12.303"
"4";"47.51";"11.823"
"4";"47.5";"14.003"
"4";"47.5";"11.993"
"4";"47.5";"11.543"
"4";"47.49";"16.163"
"4";"47.49";"15.693"
"4";"47.49";"14.893"
"4";"47.49";"14.363"
"4";"47.49";"12.263"
"4";"47.49";"12.013"
"4";"47.49";"11.563"
"4";"47.49";"11.553"
"4";"47.49";"11.543"
"4";"47.48";"16.173"
"4";"47.48";"15.333"
"4";"47.48";"15.323"
"4";"47.48";"14.053"
"4";"47.48";"14.043"
"4";"47.48";"13.973"
"4";"47.48";"13.053"
"4";"47.48";"11.803"
"4";"47.48";"11.643"
"4";"47.47";"15.683"
"4";"47.47";"14.933"
"4";"47.46";"15.683"
"4";"47.46";"14.913"
"4";"47.46";"11.733"
"4";"47.46";"11.723"
"4";"47.46";"11.713"
"4";"47.45";"16.222"
"4";"47.45";"15.693"
"4";"47.45";"14.523"
"4";"47.45";"14.473"
"4";"47.45";"13.003"
"4";"47.45";"12.813"
"4";"47.45";"12.803"
"4";"47.44";"16.183"
"4";"47.44";"14.973"
"4";"47.44";"14.963"
"4";"47.44";"14.293"
"4";"47.44";"13.873"
"4";"47.44";"13.133"
"4";"47.44";"12.103"
"4";"47.44";"11.883"
"4";"47.44";"11.863"
"4";"47.43";"16.143"
"4";"47.43";"14.943"
"4";"47.43";"14.553"
"4";"47.43";"14.483"
"4";"47.43";"13.823"
"4";"47.43";"12.153"
"4";"47.43";"12.013"
"4";"47.43";"11.893"
"4";"47.43";"11.723"
"4";"47.42";"15.753"
"4";"47.42";"15.653"
"4";"47.42";"14.693"
"4";"47.42";"14.603"
"4";"47.42";"14.283"
"4";"47.42";"14.223"
"4";"47.42";"14.203"
"4";"47.42";"13.733"
"4";"47.42";"12.883"
"4";"47.42";"12.713"
"4";"47.41";"16.253"
"4";"47.41";"16.243"
"4";"47.41";"15.423"
"4";"47.41";"14.983"
"4";"47.41";"14.603"
"4";"47.41";"14.523"
"4";"47.41";"14.463"
"4";"47.41";"14.233"
"4";"47.41";"12.383"
"4";"47.41";"11.993"
"4";"47.41";"11.953"
"4";"47.4";"15.793"
"4";"47.4";"15.713"
"4";"47.4";"14.583"
"4";"47.4";"14.083"
"4";"47.4";"14.033"
"4";"47.4";"13.573"
"4";"47.4";"12.283"
"4";"47.4";"12.263"
"4";"47.4";"12.173"
"4";"47.4";"12.103"
"4";"47.4";"12.083"
"4";"47.4";"11.793"
"4";"47.4";"11.703"
"4";"47.39";"15.953"
"4";"47.39";"15.713"
"4";"47.39";"14.853"
"4";"47.39";"14.363"
"4";"47.39";"12.833"
"4";"47.39";"12.433"
"4";"47.39";"12.303"
"4";"47.39";"12.073"
"4";"47.39";"11.773"
"4";"47.39";"11.733"
"4";"47.38";"15.813"
"4";"47.38";"14.793"
"4";"47.38";"14.533"
"4";"47.38";"14.143"
"4";"47.38";"13.863"
"4";"47.38";"13.173"
"4";"47.38";"12.103"
"4";"47.38";"11.923"
"4";"47.37";"15.873"
"4";"47.37";"14.823"
"4";"47.37";"14.783"
"4";"47.37";"14.233"
"4";"47.37";"13.923"
"4";"47.37";"13.723"
"4";"47.37";"12.813"
"4";"47.36";"16.073"
"4";"47.36";"15.893"
"4";"47.36";"13.663"
"4";"47.36";"13.233"
"4";"47.36";"13.193"
"4";"47.36";"13.183"
"4";"47.36";"13.073"
"4";"47.36";"13.003"
"4";"47.36";"12.153"
"4";"47.36";"12.143"
"4";"47.36";"11.913"
"4";"47.35";"16.313"
"4";"47.35";"16.073"
"4";"47.35";"15.423"
"4";"47.35";"15.383"
"4";"47.35";"14.643"
"4";"47.35";"14.243"
"4";"47.35";"13.973"
"4";"47.35";"13.733"
"4";"47.35";"13.033"
"4";"47.35";"12.173"
"4";"47.35";"11.923"
"4";"47.35";"11.863"
"4";"47.35";"11.843"
"4";"47.35";"11.833"
"4";"47.34";"16.053"
"4";"47.34";"15.473"
"4";"47.34";"14.403"
"4";"47.34";"13.753"
"4";"47.34";"13.733"
"4";"47.34";"13.263"
"4";"47.34";"12.343"
"4";"47.34";"12.063"
"4";"47.34";"11.883"
"4";"47.34";"11.723"
"4";"47.33";"16.303"
"4";"47.33";"16.273"
"4";"47.33";"15.853"
"4";"47.33";"15.723"
"4";"47.33";"15.703"
"4";"47.33";"14.693"
"4";"47.33";"14.353"
"4";"47.33";"14.153"
"4";"47.33";"14.043"
"4";"47.33";"13.543"
"4";"47.33";"12.753"
"4";"47.33";"11.973"
"4";"47.33";"11.853"
"4";"47.33";"11.773"
"4";"47.32";"15.403"
"4";"47.32";"14.083"
"4";"47.32";"14.013"
"4";"47.32";"13.223"
"4";"47.32";"13.203"
"4";"47.32";"12.263"
"4";"47.32";"11.713"
"4";"47.31";"16.353"
"4";"47.31";"14.513"
"4";"47.31";"14.163"
"4";"47.31";"13.553"
"4";"47.31";"13.123"
"4";"47.31";"12.793"
"4";"47.31";"12.723"
"4";"47.31";"12.533"
"4";"47.3";"16.213"
"4";"47.3";"16.113"
"4";"47.3";"15.973"
"4";"47.3";"15.863"
"4";"47.3";"14.713"
"4";"47.3";"14.673"
"4";"47.3";"14.643"
"4";"47.3";"14.323"
"4";"47.3";"14.063"
"4";"47.3";"13.793"
"4";"47.3";"13.773"
"4";"47.3";"13.693"
"4";"47.3";"13.203"
"4";"47.3";"12.013"
"4";"47.3";"11.963"
"4";"47.3";"11.773"
"4";"47.29";"15.463"
"4";"47.29";"15.413"
"4";"47.29";"14.493"
"4";"47.29";"14.433"
"4";"47.29";"14.413"
"4";"47.29";"14.303"
"4";"47.29";"14.213"
"4";"47.29";"13.463"
"4";"47.29";"13.163"
"4";"47.29";"12.963"
"4";"47.29";"12.773"
"4";"47.29";"12.543"
"4";"47.28";"15.833"
"4";"47.28";"15.483"
"4";"47.28";"15.463"
"4";"47.28";"14.943"
"4";"47.28";"14.463"
"4";"47.28";"13.293"
"4";"47.28";"13.113"
"4";"47.28";"13.073"
"4";"47.28";"11.773"
"4";"47.27";"16.173"
"4";"47.27";"15.863"
"4";"47.27";"15.693"
"4";"47.27";"14.983"
"4";"47.27";"14.633"
"4";"47.27";"14.263"
"4";"47.27";"13.723"
"4";"47.27";"13.413"
"4";"47.27";"12.583"
"4";"47.26";"15.553"
"4";"47.26";"14.633"
"4";"47.26";"14.373"
"4";"47.26";"13.833"
"4";"47.26";"13.473"
"4";"47.26";"13.083"
"4";"47.26";"12.063"
"4";"47.26";"12.033"
"4";"47.25";"16.003"
"4";"47.25";"14.963"
"4";"47.25";"14.563"
"4";"47.25";"14.553"
"4";"47.25";"13.383"
"4";"47.25";"13.303"
"4";"47.25";"13.003"
"4";"47.25";"12.743"
"4";"47.25";"12.583"
"4";"47.25";"11.803"
"4";"47.24";"16.013"
"4";"47.24";"15.713"
"4";"47.24";"15.703"
"4";"47.24";"15.473"
"4";"47.24";"14.123"
"4";"47.24";"13.913"
"4";"47.24";"13.293"
"4";"47.24";"12.943"
"4";"47.24";"12.663"
"4";"47.24";"12.113"
"4";"47.23";"15.703"
"4";"47.23";"15.513"
"4";"47.23";"15.023"
"4";"47.23";"14.163"
"4";"47.23";"14.133"
"4";"47.23";"13.223"
"4";"47.23";"12.933"
"4";"47.23";"11.813"
"4";"47.22";"16.203"
"4";"47.22";"15.893"
"4";"47.22";"15.783"
"4";"47.22";"14.053"
"4";"47.22";"13.903"
"4";"47.22";"13.843"
"4";"47.22";"13.083"
"4";"47.21";"16.253"
"4";"47.21";"16.113"
"4";"47.21";"15.763"
"4";"47.21";"15.423"
"4";"47.21";"15.343"
"4";"47.21";"15.003"
"4";"47.21";"14.693"
"4";"47.21";"14.123"
"4";"47.21";"13.823"
"4";"47.21";"13.813"
"4";"47.21";"13.363"
"4";"47.21";"12.923"
"4";"47.2";"16.003"
"4";"47.2";"15.943"
"4";"47.2";"15.413"
"4";"47.2";"15.403"
"4";"47.2";"14.733"
"4";"47.2";"14.593"
"4";"47.2";"14.283"
"4";"47.2";"14.143"
"4";"47.2";"13.683"
"4";"47.2";"12.673"
"4";"47.19";"16.053"
"4";"47.19";"15.873"
"4";"47.19";"15.533"
"4";"47.19";"15.493"
"4";"47.19";"15.423"
"4";"47.19";"15.043"
